"Product Name","Product Sale Price Shown","Product Url EN","Data at Date Time"
"ERCIYES KALKOENFILET 150G",2.89,https://anamarket.uwbuurtwinkel.nl/product/en/erciyes-kalkoenfilet-150g_7101127355677,"2024-09-18 18:02:57"
"ERCIYES KALKOENSPEK 150G",2.99,https://anamarket.uwbuurtwinkel.nl/product/en/erciyes-kalkoenspek-150g_7101129676459,"2024-09-18 18:02:57"
"ERCIYES KIP CHILIPEPER 130G",1.99,https://anamarket.uwbuurtwinkel.nl/product/en/erciyes-kip-chilipeper-130g_7101125382002,"2024-09-18 18:02:57"
"ERCIYES KIP GROENTEN 130G",2.59,https://anamarket.uwbuurtwinkel.nl/product/en/erciyes-kip-groenten-130g_7101121354874,"2024-09-18 18:02:57"
"ERCIYES KIP HABANERO 140G",2.29,https://anamarket.uwbuurtwinkel.nl/product/en/erciyes-kip-habanero-140g_7101125307364,"2024-09-18 18:02:57"
"ERCIYES KIP MEXICANO 130G",2.19,https://anamarket.uwbuurtwinkel.nl/product/en/erciyes-kip-mexicano-130g_7101129296152,"2024-09-18 18:02:57"
"ERCIYES KIPPENWORST 500G",2.19,https://anamarket.uwbuurtwinkel.nl/product/en/erciyes-kippenworst-500g_8177300655215,"2024-09-18 18:02:57"
"ERCIYES KIPROULADE PESTO 130GR",2.29,https://anamarket.uwbuurtwinkel.nl/product/en/erciyes-kiproulade-pesto-130gr_7101127967436,"2024-09-18 18:02:57"
"ERCIYES KIP ZWART PEPER 130G",2.29,https://anamarket.uwbuurtwinkel.nl/product/en/erciyes-kip-zwart-peper-130g_7101121398540,"2024-09-18 18:02:57"
"ERCIYES PIZZA RUND SALAM 250G",3.49,https://anamarket.uwbuurtwinkel.nl/product/en/erciyes-pizza-rund-salam-250g_8710819998321,"2024-09-18 18:02:57"
"ERCIYES RUNDWORST 500G",2.19,https://anamarket.uwbuurtwinkel.nl/product/en/erciyes-rundworst-500g_8717306552141,"2024-09-18 18:02:57"
"ERIKLI WATER 12X",3.99,https://anamarket.uwbuurtwinkel.nl/product/en/erikli-water-12x_25006377,"2024-09-18 18:02:57"
"ESFEDAN SAFFRON 0.5G",3.89,https://anamarket.uwbuurtwinkel.nl/product/en/esfedan-saffron-0-5g_6260431100357,"2024-09-18 18:02:57"
"ESMA COMBI WITTE KAAS 800G",3.99,https://anamarket.uwbuurtwinkel.nl/product/en/esma-combi-witte-kaas-800g_4040328072583,"2024-09-18 18:02:57"
"ETI ADICTO 144G",2.59,https://anamarket.uwbuurtwinkel.nl/product/en/eti-adicto-144g_8690526036823,"2024-09-18 18:02:57"
"ETI ADICTO 35GR",0.59,https://anamarket.uwbuurtwinkel.nl/product/en/eti-adicto-35gr_8690526086651,"2024-09-18 18:03:06"
"ETI ADICTO BROWNI 180G",2.29,https://anamarket.uwbuurtwinkel.nl/product/en/eti-adicto-browni-180g_8690526006680,"2024-09-18 18:03:06"
"ETI ADICTO BROWNI 200G",2.19,https://anamarket.uwbuurtwinkel.nl/product/en/eti-adicto-browni-200g_8690526036700,"2024-09-18 18:03:06"
"ETI ADICTO BROWNI CAPPUCINO 180G",1.69,https://anamarket.uwbuurtwinkel.nl/product/en/eti-adicto-browni-cappucino-180g_8690526016443,"2024-09-18 18:03:06"
"ETI ADICTO BROWNI CUP 180G",2.29,https://anamarket.uwbuurtwinkel.nl/product/en/eti-adicto-browni-cup-180g_8690526046686,"2024-09-18 18:03:06"
"ETI BALIK KRAKER 110G",1.39,https://anamarket.uwbuurtwinkel.nl/product/en/eti-balik-kraker-110g_8690526094038,"2024-09-18 18:03:06"
"ETI BENIM'O 216G",1.89,https://anamarket.uwbuurtwinkel.nl/product/en/eti-benim-o-216g_8690526093239,"2024-09-18 18:03:06"
"ETI BENIMO 3X",2.39,https://anamarket.uwbuurtwinkel.nl/product/en/eti-benimo-3x_8690526743295,"2024-09-18 18:03:06"
"ETI BENIMO 80G",1.29,https://anamarket.uwbuurtwinkel.nl/product/en/eti-benimo-80g_8690526753294,"2024-09-18 18:03:06"
"ETI BENIM'O BANAAN 216G",1.89,https://anamarket.uwbuurtwinkel.nl/product/en/eti-benim-o-banaan-216g_8690526083087,"2024-09-18 18:03:06"
"ETI BENIMO CIKOLATA 80G",1.89,https://anamarket.uwbuurtwinkel.nl/product/en/eti-benimo-cikolata-80g_8690526083230,"2024-09-18 18:03:06"
"ETI BENIMO MUZ 72G",1.89,https://anamarket.uwbuurtwinkel.nl/product/en/eti-benimo-muz-72g_8690526073088,"2024-09-18 18:03:06"
"ETI BURCAK FINDIK EZMELI 175G",1.69,https://anamarket.uwbuurtwinkel.nl/product/en/eti-burcak-findik-ezmeli-175g_8690526062969,"2024-09-18 18:03:06"
"ETI BURCAK FISTIK EZMELI 175GR",1.69,https://anamarket.uwbuurtwinkel.nl/product/en/eti-burcak-fistik-ezmeli-175gr_8690526062983,"2024-09-18 18:03:06"
"ETI BURCAK KLASIK 393G",2.39,https://anamarket.uwbuurtwinkel.nl/product/en/eti-burcak-klasik-393g_8690526661100,"2024-09-18 18:03:06"
"ETI BURCAK KREMALI 100G",0.99,https://anamarket.uwbuurtwinkel.nl/product/en/eti-burcak-kremali-100g_8690526083360,"2024-09-18 18:03:06"
"ETI BURCAK KURABI KAKAO 198G",1.89,https://anamarket.uwbuurtwinkel.nl/product/en/eti-burcak-kurabi-kakao-198g_8690526073460,"2024-09-18 18:03:06"
"ETI BURCAK MET MELK 400G",2.59,https://anamarket.uwbuurtwinkel.nl/product/en/eti-burcak-met-melk-400g_8690526693361,"2024-09-18 18:03:06"
"ETI BURCAK SULTANI 369G 3X",2.39,https://anamarket.uwbuurtwinkel.nl/product/en/eti-burcak-sultani-369g-3x_8690526671154,"2024-09-18 18:03:06"
"ETI BURCAK YULAFLI 375G",2.49,https://anamarket.uwbuurtwinkel.nl/product/en/eti-burcak-yulafli-375g_8690526651224,"2024-09-18 18:03:06"
"ETI CANGA 140G",1.69,https://anamarket.uwbuurtwinkel.nl/product/en/eti-canga-140g_8690526008424,"2024-09-18 18:03:06"
"ETI CHOCO WAFEL 34G",0.49,https://anamarket.uwbuurtwinkel.nl/product/en/eti-choco-wafel-34g_8690526016573,"2024-09-18 18:03:06"
"ETI CICI BABY 1KG",6.49,https://anamarket.uwbuurtwinkel.nl/product/en/eti-cici-baby-1kg_8690533021355,"2024-09-18 18:03:06"
"ETI CICI BABY BISCUIT 172G",1.99,https://anamarket.uwbuurtwinkel.nl/product/en/eti-cici-baby-biscuit-172g_8690533001357,"2024-09-18 18:03:06"
"ETI CIN AARDBEI 351G",1.69,https://anamarket.uwbuurtwinkel.nl/product/en/eti-cin-aardbei-351g_8690526070322,"2024-09-18 18:03:06"
"ETI CIN AARDBEI 96G",0.99,https://anamarket.uwbuurtwinkel.nl/product/en/eti-cin-aardbei-96g_8690526013954,"2024-09-18 18:03:06"
"ETI CIN MET SINAS 96G",0.99,https://anamarket.uwbuurtwinkel.nl/product/en/eti-cin-met-sinas-96g_8690526023175,"2024-09-18 18:03:06"
"ETI CIN ORANGE 351G",1.69,https://anamarket.uwbuurtwinkel.nl/product/en/eti-cin-orange-351g_8690526070308,"2024-09-18 18:03:06"
"ETI CRAX 110G",1.19,https://anamarket.uwbuurtwinkel.nl/product/en/eti-crax-110g_8690526004525,"2024-09-18 18:03:06"
"ETI CRAX KIVRIK 136G",0.89,https://anamarket.uwbuurtwinkel.nl/product/en/eti-crax-kivrik-136g_8690533064307,"2024-09-18 18:03:06"
"ETI CRAX KRUIDEN 123G",1.39,https://anamarket.uwbuurtwinkel.nl/product/en/eti-crax-kruiden-123g_8690533694238,"2024-09-18 18:03:06"
"ETI CRAX STICKS CHEESE 123G",1.19,https://anamarket.uwbuurtwinkel.nl/product/en/eti-crax-sticks-cheese-123g_8690533094144,"2024-09-18 18:03:06"
"ETI ETIMEK 125G",1.19,https://anamarket.uwbuurtwinkel.nl/product/en/eti-etimek-125g_8690526097015,"2024-09-18 18:03:06"
"ETI FINGER BISCUIT 900G",4.49,https://anamarket.uwbuurtwinkel.nl/product/en/eti-finger-biscuit-900g_8690533771021,"2024-09-18 18:03:06"
"ETI HOSBES AARDBEI 142G",1.79,https://anamarket.uwbuurtwinkel.nl/product/en/eti-hosbes-aardbei-142g_8690526095264,"2024-09-18 18:03:06"
"ETI HOSBES BITTER 142G",0.99,https://anamarket.uwbuurtwinkel.nl/product/en/eti-hosbes-bitter-142g_8690526085340,"2024-09-18 18:03:06"
"ETI HOSBES CACAO 142G",1.39,https://anamarket.uwbuurtwinkel.nl/product/en/eti-hosbes-cacao-142g_8690526095202,"2024-09-18 18:03:06"
"ETI HOSBES COCOS 142G",1.79,https://anamarket.uwbuurtwinkel.nl/product/en/eti-hosbes-cocos-142g_8690526065533,"2024-09-18 18:03:06"
"ETI HOSBES HAZELNOOT 142G",1.79,https://anamarket.uwbuurtwinkel.nl/product/en/eti-hosbes-hazelnoot-142g_8690526095226,"2024-09-18 18:03:06"
"ETI HOSBES SUTLU 142G",1.09,https://anamarket.uwbuurtwinkel.nl/product/en/eti-hosbes-sutlu-142g_8690526065274,"2024-09-18 18:03:06"
"ETI KARAM 50G",0.99,https://anamarket.uwbuurtwinkel.nl/product/en/eti-karam-50g_8690526878621,"2024-09-18 18:03:06"
"ETI KOMBO COCOACREAM 48X10G",2.99,https://anamarket.uwbuurtwinkel.nl/product/en/eti-kombo-cocoacream-48x10g_08690526620558,"2024-09-18 18:03:06"
"ETI KREMALI 308G",1.59,https://anamarket.uwbuurtwinkel.nl/product/en/eti-kremali-308g_8690526683010,"2024-09-18 18:03:06"
"ETI KREMALI AARDBEI 77G",0.59,https://anamarket.uwbuurtwinkel.nl/product/en/eti-kremali-aardbei-77g_8690526023311,"2024-09-18 18:03:06"
"ETI KREMALI BANAAN 77G",0.59,https://anamarket.uwbuurtwinkel.nl/product/en/eti-kremali-banaan-77g_8690526083810,"2024-09-18 18:03:06"
"ETI KREMALI FINDIK 77G",0.59,https://anamarket.uwbuurtwinkel.nl/product/en/eti-kremali-findik-77g_8690526062204,"2024-09-18 18:03:06"
"ETI MINI POP KEK BANAAN 144G",2.19,https://anamarket.uwbuurtwinkel.nl/product/en/eti-mini-pop-kek-banaan-144g_8690526016474,"2024-09-18 18:03:06"
"ETI MINI POPKEK CITROEN 144G",2.19,https://anamarket.uwbuurtwinkel.nl/product/en/eti-mini-popkek-citroen-144g_8690526006420,"2024-09-18 18:03:06"
"ETI MINI POP KEK KARAMEL 144G",1.99,https://anamarket.uwbuurtwinkel.nl/product/en/eti-mini-pop-kek-karamel-144g_8690526016320,"2024-09-18 18:03:06"
"ETI MINI POP KEK KOKOS 144G",1.89,https://anamarket.uwbuurtwinkel.nl/product/en/eti-mini-pop-kek-kokos-144g_8690526076256,"2024-09-18 18:03:06"
"ETI PISTACH 34G",1.19,https://anamarket.uwbuurtwinkel.nl/product/en/eti-pistach-34g_8690526097985,"2024-09-18 18:03:06"
"ETI PIZZA KRAKER 95G",1.19,https://anamarket.uwbuurtwinkel.nl/product/en/eti-pizza-kraker-95g_8690526094045,"2024-09-18 18:03:06"
"ETI POP KEK BANAAN 45G",0.69,https://anamarket.uwbuurtwinkel.nl/product/en/eti-pop-kek-banaan-45g_8690526023861,"2024-09-18 18:03:06"
"ETI POP KEK CHOCO 144G",1.99,https://anamarket.uwbuurtwinkel.nl/product/en/eti-pop-kek-choco-144g_8690526006468,"2024-09-18 18:03:06"
"ETI POP KEK CITROEN 45G",0.69,https://anamarket.uwbuurtwinkel.nl/product/en/eti-pop-kek-citroen-45g_8690526023762,"2024-09-18 18:03:06"
"ETI POPKEK KAKAO 200G",1.75,https://anamarket.uwbuurtwinkel.nl/product/en/eti-popkek-kakao-200g_8690533006604,"2024-09-18 18:03:06"
"ETI POP KEK KAKAO 45G",0.69,https://anamarket.uwbuurtwinkel.nl/product/en/eti-pop-kek-kakao-45g_8690526023755,"2024-09-18 18:03:06"
"ETI POPKEK MARBLE CAKE 200G",1.75,https://anamarket.uwbuurtwinkel.nl/product/en/eti-popkek-marble-cake-200g_8690526026626,"2024-09-18 18:03:06"
"ETI POPKEK MEYVELI 200G",1.09,https://anamarket.uwbuurtwinkel.nl/product/en/eti-popkek-meyveli-200g_8690533006611,"2024-09-18 18:03:06"
"ETI POPKEK UZUM 200GR",1.09,https://anamarket.uwbuurtwinkel.nl/product/en/eti-popkek-uzum-200gr_8690533006635,"2024-09-18 18:03:06"
"ETI PUF AARDBEI 216G 12X",1.59,https://anamarket.uwbuurtwinkel.nl/product/en/eti-puf-aardbei-216g-12x_8690526030241,"2024-09-18 18:03:06"
"ETI PUF CACAO 12X 216G",1.99,https://anamarket.uwbuurtwinkel.nl/product/en/eti-puf-cacao-12x-216g_8690526030234,"2024-09-18 18:03:06"
"ETI PUF CHOCOLADE 18G",0.39,https://anamarket.uwbuurtwinkel.nl/product/en/eti-puf-chocolade-18g_8690526060231,"2024-09-18 18:03:06"
"ETI PUF COLOR 18G",0.39,https://anamarket.uwbuurtwinkel.nl/product/en/eti-puf-color-18g_8690526060255,"2024-09-18 18:03:06"
"ETI PUF KLEUR 216G 12X",1.99,https://anamarket.uwbuurtwinkel.nl/product/en/eti-puf-kleur-216g-12x_8690526030258,"2024-09-18 18:03:06"
"ETI PUF KOKOS 16G",0.39,https://anamarket.uwbuurtwinkel.nl/product/en/eti-puf-kokos-16g_86911030,"2024-09-18 18:03:06"
"ETI SESAM STENGEL 136G",0.79,https://anamarket.uwbuurtwinkel.nl/product/en/eti-sesam-stengel-136g_8690533054063,"2024-09-18 18:03:06"
"ETI TARTINI 171G",1.89,https://anamarket.uwbuurtwinkel.nl/product/en/eti-tartini-171g_8690526092539,"2024-09-18 18:03:06"
"ETI TEA BISCUITS 400G",2.49,https://anamarket.uwbuurtwinkel.nl/product/en/eti-tea-biscuits-400g_8690526070285,"2024-09-18 18:03:06"
"ETI TEA BISCUITS KAKAO 400G",2.49,https://anamarket.uwbuurtwinkel.nl/product/en/eti-tea-biscuits-kakao-400g_8690526060293,"2024-09-18 18:03:06"
"ETI THEE BISCUIT 1000G",4.69,https://anamarket.uwbuurtwinkel.nl/product/en/eti-thee-biscuit-1000g_8690526080284,"2024-09-18 18:03:06"
"ETI TOPKEK CILEKLI 143G",1.59,https://anamarket.uwbuurtwinkel.nl/product/en/eti-topkek-cilekli-143g_8690526066271,"2024-09-18 18:03:06"
"ETI TOPKEK FRUIT 40G",0.69,https://anamarket.uwbuurtwinkel.nl/product/en/eti-topkek-fruit-40g_8690526016122,"2024-09-18 18:03:06"
"ETI TOPKEK HAZEL CACAO 35G",0.69,https://anamarket.uwbuurtwinkel.nl/product/en/eti-topkek-hazel-cacao-35g_8690526016139,"2024-09-18 18:03:06"
"ETI TOPKEK LIMONLU 143G",1.59,https://anamarket.uwbuurtwinkel.nl/product/en/eti-topkek-limonlu-143g_8690526066264,"2024-09-18 18:03:06"
"ETI TUTKU 162G",1.89,https://anamarket.uwbuurtwinkel.nl/product/en/eti-tutku-162g_8690526010342,"2024-09-18 18:03:06"
"ETI TUTKU 90G",1.29,https://anamarket.uwbuurtwinkel.nl/product/en/eti-tutku-90g_8690526520346,"2024-09-18 18:03:06"
"ETI TUTKU MEYHOS 100G",0.69,https://anamarket.uwbuurtwinkel.nl/product/en/eti-tutku-meyhos-100g_8690526013305,"2024-09-18 18:03:06"
"ETI TWO TO ONE POP",1.19,https://anamarket.uwbuurtwinkel.nl/product/en/eti-two-to-one-pop_8410576001530,"2024-09-18 18:03:06"
"ETI TWO TO ONE TROPICAL",1.19,https://anamarket.uwbuurtwinkel.nl/product/en/eti-two-to-one-tropical_8410576008737,"2024-09-18 18:03:06"
"ETI TWO TO ONE TWISTER",1.19,https://anamarket.uwbuurtwinkel.nl/product/en/eti-two-to-one-twister_8410576005637,"2024-09-18 18:03:06"
"ETI WANTED 126G",2.19,https://anamarket.uwbuurtwinkel.nl/product/en/eti-wanted-126g_8690526057279,"2024-09-18 18:03:06"
"ETI WANTED 126G",1.99,https://anamarket.uwbuurtwinkel.nl/product/en/eti-wanted-126g_8690526057552,"2024-09-18 18:03:06"
"EUROCREM CHOCOPASTA 300G",2.89,https://anamarket.uwbuurtwinkel.nl/product/en/eurocrem-chocopasta-300g_8601900503558,"2024-09-18 18:03:06"
"EUROCREM DUO PACK 250G",2.49,https://anamarket.uwbuurtwinkel.nl/product/en/eurocrem-duo-pack-250g_8600946443002,"2024-09-18 18:03:06"
"EVRA FISH FILETY 170G",1.19,https://anamarket.uwbuurtwinkel.nl/product/en/evra-fish-filety-170g_5908241636529,"2024-09-18 18:03:06"
"EZGI MUZLU GOFRET 450G",1.99,https://anamarket.uwbuurtwinkel.nl/product/en/ezgi-muzlu-gofret-450g_8693175002041,"2024-09-18 18:03:06"
"EZGI VANILYALI GOFRET 450G",1.99,https://anamarket.uwbuurtwinkel.nl/product/en/ezgi-vanilyali-gofret-450g_8693175002003,"2024-09-18 18:03:06"
"FAJALOBI CHIKEN JAVAAN TRAFASIE 360G",2.99,https://anamarket.uwbuurtwinkel.nl/product/en/fajalobi-chiken-javaan-trafasie-360g_8712631995021,"2024-09-18 18:03:06"
"FAJALOBI FA CHANG TRAFASIE 360G",3.49,https://anamarket.uwbuurtwinkel.nl/product/en/fajalobi-fa-chang-trafasie-360g_8712631818696,"2024-09-18 18:03:06"
"FAJA LOBI KIP MASALA TRAFASIE 360ML",3.49,https://anamarket.uwbuurtwinkel.nl/product/en/faja-lobi-kip-masala-trafasie-360ml_8712631010250,"2024-09-18 18:03:06"
"FAJALOBI LOSIE FOROE TRAFASIE 360G",3.49,https://anamarket.uwbuurtwinkel.nl/product/en/fajalobi-losie-foroe-trafasie-360g_8712631008905,"2024-09-18 18:03:06"
"FAJALOBI MAKSIE ALESIE TRAFASIE 360G",2.99,https://anamarket.uwbuurtwinkel.nl/product/en/fajalobi-maksie-alesie-trafasie-360g_8712631817569,"2024-09-18 18:03:06"
"FAJALOBI MAKSI TRAFASIE 360G",3.49,https://anamarket.uwbuurtwinkel.nl/product/en/fajalobi-maksi-trafasie-360g_8712631816746,"2024-09-18 18:03:06"
"FAJALOBI MOKSIE METIE TRAFASI 360G",3.49,https://anamarket.uwbuurtwinkel.nl/product/en/fajalobi-moksie-metie-trafasi-360g_8712631009049,"2024-09-18 18:03:06"
"FAJA LOBI NASI TRAFASIE 360ML",3.49,https://anamarket.uwbuurtwinkel.nl/product/en/faja-lobi-nasi-trafasie-360ml_8712631822594,"2024-09-18 18:03:06"
"FAJA LOBI PINDAKAAS 350G",3.89,https://anamarket.uwbuurtwinkel.nl/product/en/faja-lobi-pindakaas-350g_8718868145369,"2024-09-18 18:03:15"
"FAJALOBI ROAST RED PORK 360G",3.49,https://anamarket.uwbuurtwinkel.nl/product/en/fajalobi-roast-red-pork-360g_8712631009094,"2024-09-18 18:03:15"
"FAJA LOBI ROTI MASALA 360G",3.25,https://anamarket.uwbuurtwinkel.nl/product/en/faja-lobi-roti-masala-360g_8712631822204,"2024-09-18 18:03:15"
"FAJALOBI ROTI MASALA 360G",3.49,https://anamarket.uwbuurtwinkel.nl/product/en/fajalobi-roti-masala-360g_8712631821955,"2024-09-18 18:03:15"
"FAJA LOBI SAOTO TRAF 360ML",3.49,https://anamarket.uwbuurtwinkel.nl/product/en/faja-lobi-saoto-traf-360ml_8712631998480,"2024-09-18 18:03:15"
"FAJA LOBI SATE TRAFESIE 330ML",3.49,https://anamarket.uwbuurtwinkel.nl/product/en/faja-lobi-sate-trafesie-330ml_8712631819303,"2024-09-18 18:03:15"
"FAJALOBI SNESIE FOROE TRAFASIE 360G",3.49,https://anamarket.uwbuurtwinkel.nl/product/en/fajalobi-snesie-foroe-trafasie-360g_8712631009056,"2024-09-18 18:03:15"
"FAJALOBI SURINAM 360ML",2.99,https://anamarket.uwbuurtwinkel.nl/product/en/fajalobi-surinam-360ml_8712631009193,"2024-09-18 18:03:15"
"FAJA LOBI TRASSIE 50G",2.49,https://anamarket.uwbuurtwinkel.nl/product/en/faja-lobi-trassie-50g_87312133,"2024-09-18 18:03:15"
"FALIM CILEK 7G",0.49,https://anamarket.uwbuurtwinkel.nl/product/en/falim-cilek-7g_8690524055536,"2024-09-18 18:03:15"
"FALIM DAMLA SAKIZ 7G",0.49,https://anamarket.uwbuurtwinkel.nl/product/en/falim-damla-sakiz-7g_8690524055031,"2024-09-18 18:03:15"
"FALIM DAMLA SAKIZI PAKET",3.99,https://anamarket.uwbuurtwinkel.nl/product/en/falim-damla-sakizi-paket_8690524050821,"2024-09-18 18:03:15"
"FALIM KARBONAT NANE",2.99,https://anamarket.uwbuurtwinkel.nl/product/en/falim-karbonat-nane_7622210008206,"2024-09-18 18:03:15"
"FALIM KARISIK MEYVE",2.99,https://anamarket.uwbuurtwinkel.nl/product/en/falim-karisik-meyve_7622210008169,"2024-09-18 18:03:15"
"FALIM KARISIK MEYVE 20X5",4,https://anamarket.uwbuurtwinkel.nl/product/en/falim-karisik-meyve-20x5_8690524055628,"2024-09-18 18:03:15"
"FALIM MELISA 2G",0.1,https://anamarket.uwbuurtwinkel.nl/product/en/falim-melisa-2g_25000030,"2024-09-18 18:03:15"
"FALIM MEYVE AROMA 7G",0.49,https://anamarket.uwbuurtwinkel.nl/product/en/falim-meyve-aroma-7g_8690524055635,"2024-09-18 18:03:15"
"FALIM NANE 7G",0.49,https://anamarket.uwbuurtwinkel.nl/product/en/falim-nane-7g_8690524155335,"2024-09-18 18:03:15"
"FALIM NANE AROMALI 7G",0.49,https://anamarket.uwbuurtwinkel.nl/product/en/falim-nane-aromali-7g_8690524055130,"2024-09-18 18:03:15"
"FALIM ORMAN MEYVELI 20ST",3.99,https://anamarket.uwbuurtwinkel.nl/product/en/falim-orman-meyveli-20st_8690524000239,"2024-09-18 18:03:15"
"FALIM ORMAN MEYVELI 7G",0.49,https://anamarket.uwbuurtwinkel.nl/product/en/falim-orman-meyveli-7g_8690524000246,"2024-09-18 18:03:15"
"FALIM PAK DAMLA SAKIZ 5LI",3.99,https://anamarket.uwbuurtwinkel.nl/product/en/falim-pak-damla-sakiz-5li_8690524055024,"2024-09-18 18:03:15"
"FAN GOGI HOT &SPICY 100G",0.99,https://anamarket.uwbuurtwinkel.nl/product/en/fan-gogi-hot-spicy-100g_8858671550018,"2024-09-18 18:03:15"
"FANTA 1,5L",1.99,https://anamarket.uwbuurtwinkel.nl/product/en/fanta-1-5l_5000112547849,"2024-09-18 18:03:15"
"FANTA ORANGE 330ML",0.59,https://anamarket.uwbuurtwinkel.nl/product/en/fanta-orange-330ml_5449000011527,"2024-09-18 18:03:15"
"FARMET KLEEFRIJSTMEEL 400G",1.29,https://anamarket.uwbuurtwinkel.nl/product/en/farmet-kleefrijstmeel-400g_8850521151215,"2024-09-18 18:03:15"
"FAWAKA BAKKELJAUW FILET 1KG",9.79,https://anamarket.uwbuurtwinkel.nl/product/en/fawaka-bakkeljauw-filet-1kg_8718481571699,"2024-09-18 18:03:15"
"FB CASSAVE SIROOP 250ML",1.49,https://anamarket.uwbuurtwinkel.nl/product/en/fb-cassave-siroop-250ml_8710161014212,"2024-09-18 18:03:15"
"FB CITROENGRASPUREE 100G",2.29,https://anamarket.uwbuurtwinkel.nl/product/en/fb-citroengraspuree-100g_8710161009355,"2024-09-18 18:03:15"
"FB GEBAKKEN UITJES 500G",4.89,https://anamarket.uwbuurtwinkel.nl/product/en/fb-gebakken-uitjes-500g_8710161000192,"2024-09-18 18:03:15"
"FB GEKRUIDE KETJAP ZOET 500ML",2.49,https://anamarket.uwbuurtwinkel.nl/product/en/fb-gekruide-ketjap-zoet-500ml_8710161006071,"2024-09-18 18:03:15"
"FB GEMBERPUREE 230G",1.49,https://anamarket.uwbuurtwinkel.nl/product/en/fb-gemberpuree-230g_8710161003124,"2024-09-18 18:03:15"
"FB GEMBERSIROOP 500ML",2.89,https://anamarket.uwbuurtwinkel.nl/product/en/fb-gembersiroop-500ml_8710161003339,"2024-09-18 18:03:15"
"FB GULA DJAWA 250G",1.89,https://anamarket.uwbuurtwinkel.nl/product/en/fb-gula-djawa-250g_8710161001120,"2024-09-18 18:03:15"
"FB GULA KELAPA 250G",1.49,https://anamarket.uwbuurtwinkel.nl/product/en/fb-gula-kelapa-250g_8710161113045,"2024-09-18 18:03:15"
"FB KANEELSTOKJES 500G",4.99,https://anamarket.uwbuurtwinkel.nl/product/en/fb-kaneelstokjes-500g_8710161002356,"2024-09-18 18:03:15"
"FB KETJAP GEKRUID PITTIG 500ML",2.49,https://anamarket.uwbuurtwinkel.nl/product/en/fb-ketjap-gekruid-pittig-500ml_8710161006088,"2024-09-18 18:03:15"
"FB KETJAP MARINADE 1LT",4.89,https://anamarket.uwbuurtwinkel.nl/product/en/fb-ketjap-marinade-1lt_8710161004701,"2024-09-18 18:03:15"
"FB KETJAP MARINADE 500ML",3.49,https://anamarket.uwbuurtwinkel.nl/product/en/fb-ketjap-marinade-500ml_8710161004718,"2024-09-18 18:03:15"
"FB KLEEFRIJST MEEL 500G",1.99,https://anamarket.uwbuurtwinkel.nl/product/en/fb-kleefrijst-meel-500g_8710161002806,"2024-09-18 18:03:15"
"FB KNOFLOOK,GEMBERPASTA 200G",2.29,https://anamarket.uwbuurtwinkel.nl/product/en/fb-knoflook-gemberpasta-200g_8710161009232,"2024-09-18 18:03:15"
"FB KNOFLOOK PASTA 100G",1.49,https://anamarket.uwbuurtwinkel.nl/product/en/fb-knoflook-pasta-100g_8710161009218,"2024-09-18 18:03:15"
"FB KNOFLOOK PASTA 200G",2.49,https://anamarket.uwbuurtwinkel.nl/product/en/fb-knoflook-pasta-200g_8710161009225,"2024-09-18 18:03:15"
"FB KORIANDERPUREE 100G",1.99,https://anamarket.uwbuurtwinkel.nl/product/en/fb-korianderpuree-100g_8710161009362,"2024-09-18 18:03:15"
"FB LOEMPIA SAUS 220ML",1.39,https://anamarket.uwbuurtwinkel.nl/product/en/fb-loempia-saus-220ml_8710161004268,"2024-09-18 18:03:15"
"FB MADAM JEANETTE 200G",2.99,https://anamarket.uwbuurtwinkel.nl/product/en/fb-madam-jeanette-200g_8710161010603,"2024-09-18 18:03:15"
"FB MADAM JEANETTE GEEL 200G",3.49,https://anamarket.uwbuurtwinkel.nl/product/en/fb-madam-jeanette-geel-200g_8710161010627,"2024-09-18 18:03:15"
"FB PALM SUIKER 250G",2.29,https://anamarket.uwbuurtwinkel.nl/product/en/fb-palm-suiker-250g_8710161003377,"2024-09-18 18:03:15"
"FB PALMSUIKER SIROOP 220ML",1.89,https://anamarket.uwbuurtwinkel.nl/product/en/fb-palmsuiker-siroop-220ml_8710161112017,"2024-09-18 18:03:15"
"FB PEPER GROEN DIEP. 200G",3.89,https://anamarket.uwbuurtwinkel.nl/product/en/fb-peper-groen-diep-200g_8710161101110,"2024-09-18 18:03:15"
"FB PINDASAUS 325G",1.432,https://anamarket.uwbuurtwinkel.nl/product/en/fb-pindasaus-325g_8710161004817,"2024-09-18 18:03:15"
"FB RIJST MEEL 500G",1.99,https://anamarket.uwbuurtwinkel.nl/product/en/fb-rijst-meel-500g_8710161002790,"2024-09-18 18:03:15"
"FB RODE PEPER DIEP. 200G",3.89,https://anamarket.uwbuurtwinkel.nl/product/en/fb-rode-peper-diep-200g_8710161101127,"2024-09-18 18:03:15"
"FB SAMBAL BADJAK 375G",2.49,https://anamarket.uwbuurtwinkel.nl/product/en/fb-sambal-badjak-375g_8710161010023,"2024-09-18 18:03:15"
"FB SAMBAL BADJAK HOT 375G",2.49,https://anamarket.uwbuurtwinkel.nl/product/en/fb-sambal-badjak-hot-375g_8710161010061,"2024-09-18 18:03:15"
"FB SAMBAL BRANDAL 200G",1.59,https://anamarket.uwbuurtwinkel.nl/product/en/fb-sambal-brandal-200g_8710161010092,"2024-09-18 18:03:15"
